P11,P22,P33,P44,P13,P14,P24,P12,P23,P34,sep
0.31286839728386007,0.31286839728386007,0.31286839728386,0.3128683972838601,0.3128683972838606,0.3128683972838601,0.31286839728386,0.31286839728386,0.31286839728385996,0.31286839728386,True
0.35314541966359764,0.35314541966359686,0.3531454196635972,0.3531454196635973,0.3531454196635975,0.3531454196635979,0.35314541966359725,0.3531454196635959,0.35314541966359736,0.35314541966359725,True
0.11787446853969553,0.11787446853969553,0.11787446853969577,0.11787446853969552,0.11787446853969553,0.11787446853969553,0.11787446853969552,0.11787446853969553,0.11787446853969548,0.1178744685396955,True
0.4894041166392869,0.4894041166392864,0.48940411663928673,0.4894041166392865,0.4894041166392868,0.48940411663928673,0.48940411663928673,0.4894041166392867,0.48940411663928673,0.4894041166392868,True
0.37560629113498933,0.284953478158802,0.428701499722019,0.016471632873132216,0.44919640605268796,0.24417782905521349,0.20551926419124966,0.3882371533543793,0.48628837928749447,0.12877725374016472,False
0.40464115585521526,0.17396861642288194,0.24823503371312977,0.4190668220878623,0.05526808229211902,0.08513106752113035,0.12118754080804749,0.05674607274597142,0.329651440057408,0.056624829094295434,False
0.28891693777196575,0.28891693777196575,0.28891693777196564,0.2889169377719659,0.2889169377719657,0.2889169377719657,0.28891693777196575,0.28891693777196586,0.28891693777196553,0.2889169377719658,True
0.10201583623850934,0.22307240354762878,0.24055890723391055,0.09598189380925153,0.12221544544554354,0.24104257909329635,0.08732311032295498,0.42420888894777703,0.49868134921137763,0.4136128464709905,False
0.4856905096034575,0.4856905096034575,0.48569050960345755,0.4856905096034575,0.48569050960345755,0.4856905096034573,0.4856905096034575,0.48569050960345767,0.4856905096034576,0.4856905096034574,True
0.08596472922360969,0.08596472922360969,0.08596472922360969,0.08596472922360969,0.08596472922360968,0.08596472922360969,0.08596472922360972,0.08596472922360969,0.08596472922360968,0.08596472922360975,True
0.07345616763062138,0.0734561676306214,0.07345616763062136,0.07345616763062145,0.0734561676306214,0.07345616763062153,0.07345616763062145,0.0734561676306214,0.07345616763062139,0.07345616763062113,True
0.3880160790978414,0.3880160790978414,0.3880160790978416,0.3880160790978416,0.3880160790978415,0.3880160790978416,0.38801607909784147,0.3880160790978416,0.3880160790978415,0.38801607909784164,True
0.46385343787811767,0.46385343787811806,0.46385343787811795,0.4638534378781179,0.4638534378781179,0.463853437878118,0.463853437878118,0.46385343787811795,0.46385343787811795,0.4638534378781181,True
0.045594604605639424,0.07694530623308919,0.13018554771888993,0.050865680853406786,0.4608501566770077,0.14983499845131043,0.3152576426733786,0.08907808309908759,0.11018047667518728,0.2938225439674812,False
0.08074646508883876,0.2054576050123486,0.05086187821574206,0.03456845921676538,0.13297181977632921,0.23846815654027362,0.4474547923095007,0.4975469463909416,0.320922282139284,0.22106914258335345,False
0.07176920692582138,0.0717692069258214,0.07176920692582149,0.07176920692582138,0.07176920692582134,0.07176920692582141,0.0717692069258214,0.07176920692582142,0.0717692069258214,0.07176920692582131,True
0.21531339406687738,0.2153133940668777,0.21531339406687744,0.21531339406687744,0.21531339406687736,0.21531339406687738,0.21531339406687747,0.2153133940668773,0.21531339406687722,0.2153133940668774,True
0.03953886885826058,0.03953886885826058,0.03953886885826063,0.0395388688582606,0.03953886885826062,0.03953886885826068,0.039538868858260634,0.039538868858260606,0.039538868858260606,0.03953886885826072,True
0.052581839113346,0.05806690381642139,0.040471806544523384,0.1357431994940171,0.15646044943178786,0.04827982733002792,0.0049910157691484295,0.05345466164175544,0.15613811795365126,0.06068060544373368,False
0.13241846992962467,0.13241846992962472,0.13241846992962467,0.13241846992962455,0.13241846992962472,0.1324184699296247,0.13241846992962472,0.13241846992962472,0.1324184699296247,0.13241846992962472,True
0.27768121529633016,0.27768121529633016,0.27768121529633005,0.27768121529633016,0.27768121529633016,0.2776812152963301,0.27768121529633016,0.27768121529633016,0.2776812152963301,0.27768121529633016,True
0.06285088431424594,0.01011126233914449,0.0927657631516147,0.05729612027218836,0.2607219832053141,0.029235449489806203,0.21217682327597645,0.10135063655177501,0.2778842101137871,0.0796953333040644,False
0.4843997049643091,0.4104519346569061,0.24670611341933352,0.46530950313205277,0.4404290966523294,0.398370715856916,0.47531710297915836,0.4676778225139925,0.4521506892840153,0.45755523093229383,False
0.004976700374878313,0.3836112191205028,0.32591069961285724,0.16181685083141398,0.22034673019857245,0.31931985182002004,0.3961580762149144,0.16597235064403054,0.46774008012607277,0.3072576228733533,False
0.020112122818093502,0.000856576783447169,0.024396746453561997,0.032033370718980624,0.18651116934546716,0.166906120651484,0.38587077332633013,0.10972686450214496,0.27086667625454736,0.2747444985774484,False
0.017210888919678324,0.08355596993860348,0.14539145033026893,0.10832502734896982,0.3115649584934115,0.22978392513956666,0.28815603200147905,0.3694772386840121,0.2537888823890232,0.0006328533973740238,False
0.08498117480281124,0.22317521934068982,0.21240658221096376,0.26652745572996744,0.03928680888957789,0.1744443441909623,0.3676464694063258,0.11539628999738817,0.3184081580884981,0.3684536184099773,False
0.3528901561688663,0.3528901561688663,0.35289015616886626,0.3528901561688662,0.35289015616886615,0.3528901561688661,0.35289015616886626,0.3528901561688662,0.35289015616886626,0.3528901561688664,True
0.2003948307522941,0.44268157830770166,0.4663416051313797,0.16641897285059448,0.22534211040910698,0.35199488973328324,0.2687212834137535,0.010732442249282858,0.29819713467384423,0.008299655070766764,False
0.3340867387564673,0.17114430173084588,0.15296056614378986,0.42296228175469414,0.017476245840682567,0.3354967798224866,0.05659411759234733,0.21027304858322052,0.13316287001324173,0.2845061803145325,False
0.38925878021202104,0.47600485665879255,0.19252140680709517,0.33200952115538246,0.3606982088408349,0.21609988997906232,0.38794359869693185,0.25363447757878915,0.4612932747228648,0.1294121340899584,False
0.03995119396282419,0.019704016406065922,0.09401395928924965,0.05307254639750371,0.3426923013407225,0.25592193779438543,0.28428807414693946,0.20017775246972133,0.46324461624668123,0.08037294640817202,False
0.38289528316532734,0.38289528316532817,0.3828952831653281,0.3828952831653281,0.3828952831653273,0.38289528316532717,0.382895283165328,0.3828952831653276,0.38289528316532817,0.38289528316532806,True
0.4151110285288207,0.03355443368068354,0.4903677658566683,0.2708619745956931,0.24509571419888884,0.09420177543909677,0.3871971416983898,0.4522436261139983,0.2644957897388343,0.07872108979406421,False
0.44154316394991466,0.4415431639499147,0.44154316394991466,0.4415431639499146,0.4415431639499145,0.44154316394991455,0.4415431639499145,0.4415431639499148,0.44154316394991494,0.44154316394991466,True
0.47378170613835785,0.18565553734344314,0.23114954409100857,0.485805462678664,0.31856212659634836,0.11489214013971233,0.1295542953581462,0.3354162814950103,0.4841477167275252,0.08183736771800657,False
0.346022273585516,0.2062402624881402,0.09922818623179318,0.10595149815794964,0.43522440181674965,0.34107443485763367,0.27448968747511077,0.473384812858319,0.2867272266868696,0.2354561572484073,False
0.4459054707716496,0.25382996460349644,0.2680072114373581,0.3801587392847217,0.3546685209106438,0.26884597480294153,0.4049980556141053,0.12580946558606398,0.4578446795624487,0.00919538172720167,False
9.1474969476389e-05,0.10167102326550886,0.10490792781406766,0.12128168379552863,0.06972979911840217,0.09274861445772312,0.034338343453830404,0.29449901144727963,0.09450338359353347,0.021900961192377433,False
0.014217622005895016,0.015866427792970088,0.02677692346990102,0.04337328529177952,0.1888189109391234,0.45116684962032133,0.37415799504308667,0.19700397948481135,0.20893947899622373,0.22541646694489278,False
0.3677646582430245,0.13468245782694258,0.2254968625379684,0.23176612172485817,0.042733730429745084,0.4138556522118945,0.113399264982604,0.19996108775486623,0.4785594350369469,0.02932873990104757,False
0.35691703265162467,0.2586028632214529,0.17701964113888646,0.09726385485198237,0.3668402903564438,0.4714830360538546,0.3436402029781527,0.46347525755527275,0.20114179899930337,0.3362155713367348,False
0.09998702389547895,0.09431906329338847,0.12101001144402536,0.25801445288181035,0.20762904069004984,0.418383428760486,0.4890132692635227,0.24489069841085834,0.148332606957662,0.3928632439669111,False
0.4855209396927866,0.4855209396927852,0.48552093969278654,0.48552093969278654,0.4855209396927866,0.4855209396927864,0.4855209396927866,0.4855209396927876,0.4855209396927866,0.48552093969278654,True
0.15021499996598556,0.3651203177805388,0.2883137897855441,0.06911181498273157,0.10203903394027868,0.41775111201844306,0.37920776726770006,0.3304117750408108,0.4293085968355611,0.2718154807803135,False
0.04602070915950417,0.046020709159504146,0.04602070915950451,0.046020709159504146,0.0460207091595043,0.0460207091595042,0.04602070915950415,0.046020709159504174,0.0460207091595042,0.046020709159504264,True
0.48949615022663584,0.3320566498490494,0.3760382463906313,0.39296318834948313,0.36917502584501194,0.40353407265528546,0.4172137435209618,0.441027097999899,0.266045625418652,0.30690151889615036,False
0.3397173494990621,0.33971734949906235,0.3397173494990622,0.3397173494990623,0.33971734949906235,0.3397173494990623,0.3397173494990623,0.3397173494990623,0.3397173494990623,0.33971734949906235,True
0.10603088584804632,0.10937427300164192,0.26804490494316546,0.2789417887670264,0.23350334823104432,0.4693886250626238,0.3556524751240518,0.39789291473192556,0.02983433473561563,0.17988409434505845,False
0.018680405038554726,0.018680405038554695,0.018680405038554834,0.0186804050385547,0.018680405038554785,0.01868040503855474,0.018680405038554716,0.018680405038554698,0.01868040503855475,0.01868040503855472,True
0.18888040300047904,0.1888804030004791,0.1888804030004772,0.1888804030004791,0.188880403000479,0.18888040300047906,0.18888040300047912,0.18888040300047904,0.1888804030004791,0.1888804030004776,True
0.08812962236949601,0.1102168052506586,0.009700673818891909,0.12208110345958001,0.24240038919480741,0.11916410072047566,0.28396519556027844,0.2488194036178276,0.24362216984532498,0.26297669830909576,False
0.18921595114695713,0.4592801503281077,0.16568579569632647,0.3899052188429705,0.34947889811341765,0.00620717940621904,0.36945219917265193,0.21232160165951688,0.026080362686343266,0.23580801511302002,False
0.046580422254473564,0.04658042225447344,0.046580422254473564,0.04658042225447353,0.04658042225447358,0.046580422254473626,0.04658042225447358,0.04658042225447369,0.04658042225447353,0.04658042225447356,True
0.29823522799711616,0.2982352279971162,0.29823522799711605,0.29823522799711616,0.29823522799711616,0.2982352279971162,0.2982352279971162,0.29823522799711627,0.2982352279971161,0.2982352279971161,True
0.2417888784768533,0.24178887847685426,0.2417888784768534,0.24178887847685326,0.24178887847685335,0.24178887847685332,0.24178887847685326,0.24178887847685335,0.24178887847685349,0.24178887847685326,True
0.32215537021329893,0.3221553702132983,0.32215537021329854,0.32215537021329854,0.3221553702132984,0.3221553702132979,0.3221553702132984,0.3221553702132981,0.3221553702132985,0.3221553702132985,True
0.2985112063177369,0.07660554683353399,0.3581570285510366,0.49737414323398776,0.38961103679776227,0.4810505997031909,0.3458544500779451,0.35936348135468277,0.1524721867815293,0.49468899549364864,False
0.2505232264936578,0.3414524808496946,0.035363912677140515,0.2690076422981826,0.047533652979257976,0.3179012201419677,0.3931466033729,0.305780263673891,0.15860657743625434,0.36568472754985126,False
0.3662367913355957,0.36623679133559583,0.3662367913355958,0.366236791335596,0.36623679133559583,0.3662367913355959,0.36623679133559583,0.3662367913355958,0.36623679133559583,0.3662367913355958,True
0.06311181129338649,0.37195991561849717,0.2737107212671803,0.30695623384953313,0.0025857308641889804,0.04875027873442163,0.2611211804974637,0.20516641861855162,0.14647992387156342,0.37974471478922867,False
0.43213165565627276,0.43213165565627276,0.4321316556562728,0.43213165565627265,0.4321316556562728,0.43213165565627276,0.4321316556562729,0.43213165565627276,0.43213165565627293,0.43213165565627276,True
0.12340731554059642,0.01417528850778477,0.11927089939833359,0.18764264814080012,0.29735130550591893,0.14510818779087178,0.3015624848229839,0.08359269397781818,0.3996350036473716,0.17018316343936465,False
0.0428583032245485,0.41328567475640365,0.45390771308103994,0.4216977307836474,0.4044711071488693,0.47817167280529077,0.39644359457573697,0.45790583710640526,0.30778162786617685,0.45081250395590133,False
0.09745500062645601,0.09745500062645601,0.09745500062645603,0.09745500062645597,0.09745500062645605,0.09745500062645632,0.09745500062645596,0.09745500062645604,0.09745500062645601,0.09745500062645601,True
0.28418350705158707,0.2841835070515871,0.284183507051587,0.2841835070515871,0.284183507051587,0.2841835070515872,0.28418350705158707,0.2841835070515868,0.2841835070515871,0.284183507051587,True
0.013472273428087414,0.009729632731986017,0.009875297019122592,0.013047309721339578,0.001596184859408881,0.00841878868929847,0.006526713248709582,0.01757362409317643,0.00612767615054037,0.024887307703292706,False
0.15013643399717871,0.4676773578927943,0.33586550328425857,0.001143876647836283,0.10690625348876528,0.4234491903220785,0.10280580657140921,0.024563670502696443,0.45877013165630515,0.10625041298003741,False
0.23156866937055895,0.2315686693705588,0.23156866937055898,0.23156866937055906,0.23156866937055895,0.23156866937055895,0.23156866937055892,0.23156866937055898,0.23156866937055892,0.23156866937055903,True
0.17457941934111254,0.18280616216274567,0.13800260320611335,0.10220666618581932,0.20255554611952908,0.052721867791434805,0.06776940130286993,0.14953167670554537,0.23321903545101952,0.017147418204359673,False
0.35014517713868587,0.29222788372484304,0.16040863918672194,0.429150061109055,0.406355293104385,0.2607210725880237,0.29492984985977616,0.004952390486537271,0.4423311048891854,0.034911586038366256,False
0.34988549354073034,0.34988549354072956,0.3498854935407303,0.34988549354073023,0.34988549354073023,0.3498854935407303,0.34988549354072995,0.34988549354073023,0.34988549354072995,0.3498854935407303,True
0.024116558143141356,0.024116558143141325,0.02411655814314122,0.02411655814314133,0.024116558143141457,0.02411655814314137,0.024116558143141325,0.024116558143141346,0.02411655814314138,0.02411655814314128,True
0.3174722423645014,0.3174722423645013,0.3174722423645013,0.31747224236450133,0.3174722423645012,0.3174722423645009,0.31747224236450117,0.3174722423645011,0.3174722423645013,0.31747224236450117,True
0.18156623458954005,0.026987944364213545,0.4563370963382771,0.4984901268569732,0.2454118660013217,0.0748159823111547,0.263175447314818,0.18455575534368424,0.3683376573431389,0.3053539912797513,False
0.04578204404636387,0.02543385393101449,0.026210469499690973,0.019972318840608533,0.06675613292740414,0.12871382290370437,0.1325686157011467,0.1213057428780352,0.0746771217123089,0.07637423213378983,False
0.06320508845159721,0.01546017138476554,0.05727092651665164,0.03005431211898658,0.4626354234504338,0.2810818814563609,0.06480861339341641,0.40732804551245866,0.2242596398489214,0.1381093011901439,False
0.3880644729408639,0.4043223664758413,0.1435688778580942,0.27120376637303734,0.37055028859905986,0.06288552256137579,0.45991667370971867,0.33346028477591644,0.38072163334996767,0.20580766934789527,False
0.39703430408938944,0.3970343040893894,0.3970343040893892,0.39703430408938956,0.39703430408938933,0.39703430408938944,0.3970343040893895,0.39703430408938933,0.3970343040893895,0.3970343040893891,True
0.20167419418220436,0.20167419418220436,0.20167419418220434,0.20167419418220423,0.2016741941822044,0.20167419418220425,0.20167419418220425,0.20167419418220436,0.20167419418220436,0.20167419418220417,True
0.25855323234966276,0.2585532323496628,0.2585532323496628,0.2585532323496629,0.25855323234966265,0.25855323234966276,0.2585532323496628,0.25855323234966276,0.2585532323496628,0.2585532323496629,True
0.1434270506395733,0.14342705063957348,0.14342705063957328,0.14342705063957312,0.14342705063957334,0.14342705063957326,0.14342705063957317,0.1434270506395732,0.14342705063957328,0.14342705063957326,True
0.49061704062694,0.4906170406269398,0.4906170406269389,0.49061704062693995,0.49061704062693845,0.49061704062693995,0.49061704062693984,0.49061704062694,0.49061704062693706,0.49061704062693995,True
0.28951423080057737,0.29271738782717854,0.044109912339273014,0.41495316805311444,0.316852483406944,0.3293680894046006,0.1492609921350639,0.10863937896055172,0.4342692881152965,0.22700093718399283,False
0.21342512459119517,0.21342512459119514,0.21342512459119511,0.21342512459119506,0.21342512459119534,0.2134251245911951,0.21342512459119517,0.21342512459119525,0.21342512459119511,0.21342512459119514,True
0.23812385987373813,0.23812385987373808,0.2381238598737381,0.23812385987373827,0.23812385987373813,0.23812385987373816,0.2381238598737382,0.23812385987373813,0.23812385987373816,0.2381238598737381,True
0.4217927281478025,0.4217927281478024,0.4217927281478023,0.42179272814780233,0.42179272814780233,0.4217927281478023,0.42179272814780233,0.42179272814780233,0.4217927281478023,0.42179272814780233,True
0.1608083052684709,0.10842917266658236,0.01617734308376864,0.17136037822436703,0.12593094276407119,0.06606647292342753,0.1627645993397188,0.3777538494711409,0.4396360645890096,0.3334380158518339,False
0.32361792176624316,0.3236179217662432,0.32361792176624316,0.3236179217662431,0.3236179217662432,0.3236179217662431,0.32361792176624316,0.3236179217662431,0.32361792176624316,0.3236179217662431,True
0.4115753978095893,0.4115753978095895,0.41157539780958946,0.41157539780958935,0.4115753978095894,0.4115753978095892,0.41157539780958924,0.41157539780958924,0.41157539780958946,0.41157539780958924,True
0.2782112485995208,0.30933658272169934,0.23813090004575127,0.13114774378578287,0.31762568211078634,0.1042052108101722,0.18012523431060037,0.24407494286232623,0.3665477545185972,0.03830399291670618,False
0.4992040491884645,0.49920404918846445,0.4992040491884644,0.4992040491884646,0.4992040491884646,0.4992040491884645,0.4992040491884645,0.49920404918846456,0.4992040491884645,0.4992040491884645,True
0.20591348484714095,0.20591348484714098,0.2059134848471409,0.20591348484714084,0.2059134848471409,0.20591348484714092,0.20591348484714092,0.20591348484714103,0.20591348484714087,0.20591348484714095,True
0.4498640016703574,0.4498640016703574,0.4498640016703575,0.44986400167035734,0.4498640016703573,0.4498640016703574,0.44986400167035745,0.4498640016703574,0.44986400167035745,0.4498640016703574,True
0.26205721890736916,0.26205721890736927,0.26205721890736927,0.2620572189073691,0.2620572189073692,0.26205721890736916,0.26205721890736944,0.26205721890736894,0.2620572189073693,0.26205721890736927,True
0.4763491964134567,0.4644245120351722,0.45351682724581627,0.45385241536843346,0.4697700202427978,0.46677308808504736,0.4637351885231526,0.4849005133889411,0.4613673510710865,0.4578939439928473,False
0.22355078287321767,0.09338468072004377,0.33852989795303406,0.27963541702609185,0.45592229046397703,0.17983192737067594,0.37530890980489856,0.04715236942286214,0.4722034733057648,0.277281560275278,False
0.4733330430760332,0.47333304307603313,0.47333304307603286,0.473333043076033,0.4733330430760331,0.47333304307603313,0.4733330430760331,0.4733330430760331,0.4733330430760331,0.47333304307603274,True
0.3307681316086532,0.3307681316086531,0.3307681316086529,0.3307681316086531,0.3307681316086529,0.33076813160865315,0.33076813160865304,0.3307681316086531,0.33076813160865315,0.33076813160865304,True
0.1664532958556809,0.1664532958556809,0.16645329585568092,0.16645329585567786,0.16645329585568092,0.16645329585567986,0.16645329585568072,0.16645329585568092,0.1664532958556809,0.1664532958556797,True
0.30120788487775724,0.3012078848777572,0.30120788487775707,0.3012078848777572,0.30120788487775724,0.3012078848777572,0.30120788487775735,0.30120788487775724,0.3012078848777572,0.3012078848777571,True
0.18803209345012065,0.06410336265445671,0.01970625375328998,0.05350552572196334,0.47321591105033006,0.30724753983364805,0.1910166832037125,0.4164143139315807,0.2617611877452056,0.05666327234434066,False
0.02473392661809593,0.06948813070877174,0.01403205044830654,0.013410612046783331,0.23174635163826726,0.1973757966305434,0.41422337629794054,0.2947945911363837,0.4440521167129759,0.14318416698046013,False
0.0509094401631486,0.02946325883317161,0.057899780394995014,0.02319487852386726,0.24526917480129348,0.1321768563668368,0.09824957935472804,0.06281041561708116,0.11069473124126154,0.20700975591542845,False
0.330980048804275,0.33098004880427495,0.3309800488042751,0.3309800488042749,0.3309800488042749,0.33098004880427495,0.33098004880427495,0.33098004880427495,0.330980048804275,0.33098004880427584,True
0.4763837546135176,0.4763837546135178,0.47638375461351784,0.47638375461351795,0.47638375461351745,0.4763837546135174,0.4763837546135176,0.4763837546135176,0.4763837546135179,0.4763837546135177,True
0.0760233427375696,0.31499273554328927,0.06983384772300726,0.08007220686692067,0.04526249776040146,0.0625113267930539,0.17131505034324554,0.17740276405053562,0.13051411466004767,0.0902422475624287,False
0.27307563966700793,0.2730756396670078,0.27307563966700793,0.27307563966700776,0.2730756396670077,0.2730756396670078,0.2730756396670078,0.27307563966700793,0.2730756396670077,0.27307563966700765,True
0.08957496942931777,0.0895749694293179,0.08957496942931781,0.0895749694293178,0.08957496942931772,0.0895749694293178,0.08957496942931761,0.0895749694293177,0.08957496942931767,0.08957496942931782,True
0.08014090379194683,0.4593125336051032,0.3228452266203528,0.37445107875563094,0.3312201132880409,0.1288022753503955,0.44746268779266857,0.09635359432479132,0.27085219414496686,0.38181397876851525,False
0.4886366066668087,0.1278832753288423,0.31148604171518973,0.39939073650921014,0.407065659100308,0.39486350728924996,0.3370502430742671,0.07904897672758461,0.46156275033217553,0.1823538779675038,False
0.11193638501204017,0.1119363850120402,0.11193638501204012,0.11193638501203595,0.11193638501204016,0.11193638501204019,0.11193638501204016,0.11193638501204019,0.11193638501204013,0.11193638501204024,True
0.21710015669717084,0.06019487612842875,0.05915221082972578,0.10640076435880043,0.24342724867030185,0.4798497839728525,0.05856904971892588,0.39158020262880705,0.058683176820311156,0.17496153056774874,False
0.18779756773442602,0.1877975677344262,0.18779756773442602,0.1877975677344261,0.18779756773442605,0.187797567734426,0.18779756773442607,0.18779756773442602,0.18779756773442607,0.18779756773442607,True
0.1059152497774629,0.16016293131488676,0.31462736116382395,0.08608785982973795,0.45059939122586695,0.0026409353950680504,0.22831116714919333,0.12016385830723958,0.3590421103483337,0.25560029242435856,False
0.05116671166487076,0.040470211320959314,0.06907948742464379,0.14253655863919537,0.12778948293090267,0.48163346293157655,0.42170968455928326,0.0359630986729101,0.2152230175731403,0.3179564394801553,False
0.09868330226857062,0.09868330226857125,0.09868330226857124,0.09868330226857128,0.09868330226857107,0.09868330226857112,0.09868330226857126,0.09868330226857126,0.09868330226857122,0.09868330226857126,True
0.43965944042003274,0.439659440420034,0.43965944042003396,0.4396594404200338,0.43965944042003485,0.43965944042002597,0.4396594404200338,0.4396594404200315,0.43965944042003396,0.43965944042003374,True
0.4073733238519161,0.40737332385191605,0.4073733238519151,0.40737332385191566,0.40737332385191594,0.40737332385191594,0.40737332385191594,0.4073733238519159,0.40737332385191616,0.4073733238519172,True
0.22944254458054497,0.22944254458054586,0.22944254458054583,0.22944254458054575,0.22944254458054592,0.22944254458054583,0.22944254458054583,0.2294425445805459,0.22944254458054586,0.22944254458054592,True
0.18390743732240628,0.18390743732240616,0.18390743732240625,0.183907437322406,0.18390743732240622,0.18390743732240597,0.18390743732240608,0.1839074373224063,0.1839074373224062,0.18390743732240614,True
0.02036560678283696,0.01840691209173126,0.023637105210469727,0.06108707913591047,0.21393635563070046,0.49246491710243995,0.36064835140045426,0.2088768352623924,0.16512723840393154,0.35747024396801824,False
0.266407311007004,0.467917857036033,0.4024244656655488,0.18402869059136198,0.15384913200493053,0.313122871108835,0.2209606971042261,0.4751257609863168,0.08762201856155478,0.48797452882954345,False
0.1596651680619393,0.15966516806193917,0.15966516806193928,0.15966516806193928,0.1596651680619393,0.15966516806193898,0.15966516806193817,0.1596651680619393,0.15966516806193923,0.15966516806193906,True
0.39686842431594543,0.3968684243159454,0.39686842431594543,0.39686842431594554,0.39686842431594554,0.39686842431594554,0.3968684243159455,0.3968684243159452,0.3968684243159455,0.39686842431594543,True
0.0806234627049777,0.08333327015550891,0.04993562757748379,0.046181070147146654,0.12830051637174145,0.024058472881993507,0.022705336926272822,0.08918985478832146,0.12817770895287509,0.022020857292854273,False
0.3393468489308658,0.3393468489308657,0.33934684893086337,0.3393468489308658,0.33934684893086575,0.3393468489308657,0.33934684893086575,0.3393468489308657,0.3393468489308659,0.339346848930865,True
0.24515136686428293,0.24515136686428454,0.2451513668642845,0.24515136686428446,0.24515136686428443,0.24515136686428443,0.2451513668642845,0.2451513668642844,0.24515136686428465,0.24515136686428451,True
0.2730638631528625,0.2059356456537297,0.25437183776666616,0.1624675146513504,0.24046201211136156,0.2523842554061581,0.4552534316999991,0.49637970490337363,0.1601795256758547,0.1757113659005933,False
0.2222733404804624,0.22227334048046224,0.22227334048046238,0.22227334048046238,0.22227334048046238,0.22227334048046227,0.2222733404804623,0.2222733404804623,0.22227334048046224,0.22227334048046235,True
0.10947886697894345,0.10947886697894342,0.10947886697894343,0.10947886697894338,0.10947886697894343,0.1094788669789434,0.10947886697894342,0.10947886697894339,0.10947886697894345,0.1094788669789434,True
0.23218260587479025,0.23218260587479037,0.23218260587479023,0.23218260587479037,0.2321826058747903,0.23218260587479028,0.23218260587479034,0.23218260587479037,0.2321826058747904,0.23218260587479023,True
0.45558508226008354,0.45558508226008354,0.4555850822600835,0.45558508226008326,0.4555850822600835,0.45558508226008343,0.45558508226008343,0.4555850822600835,0.4555850822600835,0.45558508226008343,True
0.038480150280930825,0.4556262263899042,0.25136750192124047,0.4269058890315963,0.04797159984725045,0.06848330311646153,0.3245525359128942,0.36067558978366115,0.13435762417911906,0.41015812212808384,False
0.03705884677662538,0.027452820607898862,0.0024763671020870816,0.02155574751194404,0.28888112165941904,0.3473408450728314,0.28330070113866496,0.2514961362996783,0.18792703386645776,0.43676542709231564,False
0.02567706749426332,0.02995189592851851,0.0486565527029804,0.026798264491385504,0.0006699545527679236,0.017048349396050433,0.0045995521394671885,0.06738953572837397,0.016337318638807847,0.11834298736038026,False
0.3943712929824152,0.44763642918397456,0.4363540768596563,0.049780338707922964,0.05758070079913259,0.14729161924201178,0.2650654190280752,0.2059987963736349,0.21487849705275822,0.39441566039864295,False
0.39007906770010453,0.3900790677001046,0.39007906770010475,0.3900790677001044,0.39007906770010453,0.39007906770010414,0.3900790677001042,0.39007906770010464,0.3900790677001046,0.3900790677001045,True
0.16718617274171169,0.45152293127218046,0.10776912739312156,0.26235015849477916,0.4154820694195714,0.3847762131328871,0.01258113892571258,0.12260325016783004,0.12595082649879263,0.40724522468217017,False
0.34065764996668346,0.20459907642810232,0.054705218581433006,0.3154818111141539,0.15706735148568257,0.2364322827935033,0.2573854714476533,0.21193043485436314,0.20458996841059984,0.134280828043502,False
0.037950539914167095,0.03865061138249854,0.0515521998696519,0.1251578028088747,0.032829391720879175,0.36284640233335475,0.3024710433931165,0.0015413673281998662,0.07699044122029261,0.38090698748228574,False
0.1442235819841139,0.14422358198411392,0.14422358198411497,0.14422358198411392,0.14422358198411378,0.14422358198411395,0.14422358198411392,0.14422358198411397,0.1442235819841141,0.14422358198411397,True
0.04010918571764837,0.040109185717648335,0.040109185717648335,0.04010918571764834,0.04010918571764851,0.040109185717648425,0.04010918571764836,0.04010918571764838,0.04010918571764837,0.04010918571764834,True
0.4597086848176144,0.43376316910559726,0.2612079672481347,0.3945722992091071,0.33189302765842754,0.45808740760993805,0.4767724782066509,0.4171297290823876,0.1793210849704221,0.4537121337435544,False
0.11529879073916198,0.11529879073916208,0.11529879073916213,0.11529879073916215,0.11529879073916219,0.11529879073916215,0.11529879073916213,0.11529879073916216,0.11529879073916215,0.11529879073916219,True
0.44715993156331885,0.18039199263800276,0.2864853341300673,0.1877234288536119,0.18533934903988547,0.12585043141027505,0.31700113386338785,0.0972110833030584,0.27512947845077734,0.22333212853096743,False
0.21816518059917708,0.47048788940152797,0.043530051292812955,0.3622989622565404,0.382282366908419,0.31509913713127585,0.46357687841790074,0.4826657003738244,0.40389319025206444,0.02536277812334377,False
0.12762964326001916,0.1276296432600192,0.1276296432600192,0.12762964326001766,0.1276296432600192,0.1276296432600191,0.1276296432600191,0.12762964326001922,0.12762964326001922,0.12762964326001905,True
0.022631274216339724,0.09057820036994844,0.331645995642241,0.30755205865559454,0.4254178829046068,0.3616904135023268,0.11910037734599782,0.4410693864509707,0.40071579895687404,0.4875381718121509,False
0.12077165448086409,0.3066074670925156,0.40573557487203005,0.3407853882483062,0.4992638202952099,0.34480668038382906,0.37644141609710774,0.31552193228989,0.1181139994587707,0.17836160649019436,False
0.27619122206436375,0.2384322520479592,0.2563424654321209,0.009230011946800204,0.4406617977454564,0.18591738479998995,0.10100485979912062,0.33306596091724144,0.28293303290299476,0.10734776225273615,False
0.41111655940161357,0.41111655940161373,0.4111165594016138,0.41111655940161373,0.41111655940161373,0.4111165594016136,0.4111165594016136,0.4111165594016138,0.41111655940161385,0.41111655940161373,True
