OBS_0,OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,separable
0.22758871142911166,0.2482355455875311,0.2419041912699217,0.2513998673883093,0.2460513170802518,0.26431285245218883,0.26102870198143774,0.24996584956898396,0.2614282967086109,0.2627967194271116,True
0.23571289502997314,0.24890848792861153,0.22370083557963333,0.1875480697738605,0.24339226343089423,0.23524661267728744,0.24180687581388902,0.25248440006125666,0.22266724570271684,0.30859671479328604,False
0.25687043522461356,0.19847704234742772,0.2514188376745509,0.25011705395465267,0.27372834964706144,0.2882011715548306,0.26267453972859817,0.25681520974908795,0.23928799483546462,0.24622103029213827,True
0.20714981486967834,0.17992464717532858,0.24169730868771808,0.25016505629846436,0.23210346010666694,0.24646351805153466,0.2474546147159368,0.1736852206359641,0.2377737760632464,0.24860686822795788,True
0.22658578107380997,0.11496212724788048,0.2088885937689214,0.24984115133964094,0.24182931117589074,0.23300882107943705,0.19447188915730446,0.23098759628371127,0.18705361211999144,0.2233974219556257,False
0.15902313078037383,0.20921969774621946,0.23514463506561203,0.25156279209990695,0.2407198372381443,0.2607787477900245,0.2657883674109622,0.20392430741295403,0.2516848656843192,0.2642697795771434,True
0.2519275744108396,0.2597113158139551,0.25299900767230876,0.27339083626411337,0.2598481012649965,0.26568995292998554,0.2797113369920341,0.25008244275277713,0.2963075782254219,0.27155096088795316,True
0.24042217083956136,0.24649852285372,0.25045930303672737,0.24849559065772964,0.2438924989179788,0.2582079052815668,0.2583087529503345,0.26167352395456583,0.2430172155187116,0.24930248925892473,True
0.26391477225989535,0.2567821200445652,0.2564402475572634,0.18655478355117874,0.21811898982143071,0.23280541465576024,0.24377838186287756,0.2571025991604367,0.26919510664600504,0.19342721171393762,False
0.24858316337572553,0.25147363661681044,0.25279835584897686,0.24863007845365998,0.24869160759451558,0.24995681603156716,0.2531663748575887,0.24852881437219707,0.2491334097076043,0.24970752026151186,True
0.178157991082713,0.2114700932955617,0.23576634180392292,0.24745613796562446,0.2597369472331092,0.2455459729009441,0.24307628283419488,0.21109707741279254,0.25578523900060746,0.24681687311967937,True
0.24793185722558972,0.23857324333635502,0.2525446233875988,0.21880486977366037,0.254196638303397,0.2450706882576715,0.22179764344570949,0.24754887114247864,0.25648772872442294,0.23679011875169415,True
0.22901838140449404,0.2345570914633326,0.25095387158162225,0.23809463838633385,0.25809565463788436,0.2555617478443241,0.2557427028052489,0.2444009020969302,0.24295383549660998,0.24035176416397952,True
0.25063951841805565,0.22489746224372312,0.2331686406241008,0.21907366513716653,0.2340052346655016,0.23513396896577796,0.25098413143108494,0.24523462917243627,0.22612189379022002,0.23795379466636227,True
0.29929299112574587,0.19330741857659542,0.23491565141703202,0.31188000167144025,0.2259467921331093,0.27369389283670703,0.16582792524959034,0.22126975686178213,0.2586567195067897,0.2869174752702451,False
0.26360757203677415,0.2710670368435003,0.25676424612282267,0.3022024385577649,0.20177055474458025,0.27695439822002,0.2218407846938691,0.1996514454722507,0.27094088010944484,0.24406358465485226,False
0.22492982446531443,0.24054774651906166,0.24832757290564406,0.24835100143770508,0.24519333574918656,0.24994407931770865,0.24945123438877465,0.2392002414230783,0.24595468640639873,0.24810359676444987,True
0.1639209547501653,0.19714299051164044,0.23908562732531893,0.2203171754722487,0.23827798752824275,0.2727592737573982,0.23535908703683445,0.25908875068354065,0.25512415199991156,0.32434562455395866,False
0.28887697102890336,0.23367020886350115,0.2320998047188216,0.17370246441577622,0.2611515929295573,0.2946355489374575,0.2291411406958039,0.24159665249408002,0.233511667817688,0.233405202644587,False
0.2104399897287688,0.2417947308987672,0.24685606349786932,0.24126719525698598,0.24504385916971608,0.24129762408268848,0.2432822448049385,0.2381859211684893,0.2511327356285947,0.25242442049096037,True
0.06681213014810908,0.16366226183040927,0.17789742866680194,0.2812084739275173,0.19602127623555007,0.30781171279561886,0.34220503591619417,0.17365608984348826,0.20885812061500222,0.2965578151896235,False
0.21677978493214833,0.24185848894786569,0.23993614813902744,0.2440604207919489,0.22315455089131733,0.25339863548101577,0.31273625984130216,0.2928924218061438,0.2664652012965593,0.24616209272848158,False
0.3437239308744334,0.1341526977285995,0.22338778621985506,0.29788017711290016,0.24340887473716366,0.3127217341542189,0.26886064418139755,0.17867349866779256,0.24916642116249618,0.17747795115874554,False
0.17121471493025564,0.18111287880435695,0.23646052009408855,0.23480264726204206,0.29364314760564136,0.21335755885802737,0.22748417831485776,0.15454772336769684,0.2830117604633761,0.2493622936146482,False
0.24927844131161123,0.24844956976445273,0.24281411565355596,0.249864911463816,0.24930852047938024,0.24994924587481535,0.25001045700639735,0.24942306436889494,0.248470105327431,0.2496212772788393,True
0.2446452865671887,0.24923013408276723,0.24467137130937724,0.2505671360598574,0.24546206022930567,0.2438393619806776,0.2498934001970359,0.24302212695400918,0.24929676778236728,0.24075731728721625,True
0.22534158672543297,0.24637962858414275,0.22066464412650658,0.25999266656688486,0.22094163775552167,0.22607842776396742,0.24074475993812947,0.24284874521532665,0.23489302801268833,0.23385058944654588,True
0.24318704809443084,0.24346116369496387,0.25290229217650895,0.2531330652016413,0.2615238139797799,0.2640140464942179,0.25963495756278965,0.24112519512106587,0.2621621031677126,0.25235061373739553,True
0.18981582559310403,0.22483772331670507,0.19909941100652326,0.20704324211814903,0.1939850153152412,0.2848787853541822,0.2900368344295053,0.20346312055756785,0.2664648940648984,0.23639443365865678,False
0.24525822308773843,0.25537404954312964,0.25200311359212085,0.2505642027197117,0.24615008823182516,0.2477045084886653,0.25943802061863136,0.24624244781390903,0.2505808761206349,0.25187359546828303,True
0.22877906030215134,0.25242405604771073,0.24443863133325022,0.24730738657456855,0.23868613296348745,0.23773505691769983,0.25585948369336103,0.23301221078578024,0.2509624576126631,0.25065391776135,True
0.22681169171396623,0.24398336203558885,0.23970771857909245,0.21199644174459878,0.22324786357636736,0.2629897506794648,0.25122776114673656,0.24785465518319338,0.3021188879322972,0.26673582315840827,False
0.18976790983833258,0.2805435929505713,0.2687915766085972,0.24784057137170917,0.20460533787351484,0.2037168191379245,0.25542002441423667,0.14845975487576804,0.2173536461805808,0.2588537932632353,False
0.18183498888059904,0.21505646675168952,0.23705120476101402,0.24408918059607507,0.22788010432029462,0.2479983862580476,0.25396929906724974,0.19739091710367218,0.23625124447329612,0.24768970322364003,True
0.2490879719559106,0.2512588048356906,0.21455441650682394,0.22438791824794233,0.217169926006501,0.23975827122975596,0.25664805726453704,0.2468690265454221,0.266342131264853,0.2396668806674674,True
0.17957216691139996,0.21457689543303798,0.3033300401912428,0.266590502688074,0.2857238563657364,0.22698124596610905,0.20787166259928683,0.22312702317442648,0.29952909530244237,0.24010557789059556,False
0.2075117992096736,0.19215989118581359,0.20594573882510883,0.15856852450733463,0.14316051697327492,0.1760429824479572,0.20452475497544167,0.1533558218423282,0.1668114381147073,0.2410296952420943,False
0.22988847011779653,0.2613245622068553,0.1495539107565418,0.2452819500958581,0.21313578930233607,0.21517242518074928,0.23549090410379894,0.22630524050825446,0.2470552067644226,0.16564168285812755,False
0.2515036076514128,0.25061542597827446,0.24995390574064175,0.24772870857279428,0.2552874563042084,0.24845946915394052,0.24914188256381012,0.25493704965854225,0.2498284289458384,0.24856547051111827,True
0.26633961207603746,0.23365634001444083,0.17865604008113428,0.29264520643354064,0.16372545587699958,0.24625778227507397,0.2906578710686366,0.2825764933356393,0.31909822660605086,0.20810000185614422,False
0.21240420708425742,0.2615664456342019,0.2892221733624301,0.28683014507318105,0.26874759808708387,0.25362231093732396,0.2674410665892617,0.27397590234946256,0.3012826171759188,0.274597181715901,False
0.2550284288799321,0.2470997761985799,0.23701963162040782,0.2300913414812867,0.25407220126706165,0.2473866496769363,0.24636871513960443,0.24795775645951046,0.25804232625483037,0.24467434448091901,True
0.22566260037504274,0.21325759722681947,0.1983309684529448,0.24258254477315638,0.2372186680216537,0.2799846822408432,0.21345436130788112,0.27872097259600015,0.24234944721564433,0.22407019892855679,False
0.3351962413460123,0.29301264323535375,0.4056670971011055,0.20260099448191943,0.4180282915066428,0.3592655889058277,0.4455804209772159,0.20458219782394635,0.3917934741539331,0.3017993109688739,False
0.2816440370370119,0.1722399979833731,0.27709227376335344,0.26858263322547005,0.2883276016768848,0.30292889037561144,0.27680616181902135,0.19550584823945844,0.285824056647287,0.2593433547372778,False
0.2360163166439895,0.23268951364642299,0.22551033569868553,0.23520317611433203,0.23690895554797467,0.23595698536615045,0.23460756092680926,0.23352678903998794,0.23662994772192042,0.23514525929144786,True
0.19793311300810273,0.21905639056882806,0.24865853564715915,0.24219718491868258,0.2598296113292895,0.24045344492449838,0.23684363164296368,0.21296351253232212,0.25591355045939473,0.2500869005733992,True
0.20149085368714775,0.22149830856737288,0.2298178126107704,0.2355929474470559,0.24025880650239387,0.2481548391849505,0.23038998268861416,0.22775572861494559,0.24331652343052637,0.26643534638991967,False
0.23573761081990394,0.25629479851059717,0.2480299547445751,0.26911143916508673,0.2741561839867949,0.2801769285037082,0.24611094965244254,0.255937270921255,0.2552199681965186,0.2549864351936959,True
0.2525558373464649,0.23789799026465633,0.2321460587426002,0.22886305180597016,0.24177257528390544,0.22968194670890432,0.2676046002110615,0.28090255513841345,0.2619310150344863,0.23897197143775223,False
0.24100605931825902,0.3455501178601147,0.27477730229329483,0.2916314217575965,0.2610559734578311,0.25869605792874173,0.2633324391414289,0.3262430089274881,0.26620444832212264,0.26838678507282976,True
0.23242696524135187,0.2460606485134951,0.22528102517158874,0.2014713860890289,0.23768012802984073,0.23852598278271675,0.23701724080778208,0.25656273123937345,0.2580760965049485,0.22516340346511368,True
0.20142477273894902,0.22592392320768725,0.1890283385183747,0.2635529330172179,0.1933200003811482,0.2754470720963556,0.23580661859153765,0.26834207412585775,0.25643745481154956,0.27367421770937056,False
0.23460917462170575,0.24041897977972776,0.18522553812856427,0.16067604948718223,0.249932164540706,0.25102218101140866,0.26842034713632634,0.24725325979471788,0.2664915604736331,0.18574415994054244,False
0.21328598118452205,0.2246726963235427,0.25784737254618556,0.24622935143808747,0.23843570985647283,0.20055752094584572,0.20267133149925587,0.23363954755824565,0.25422169196207595,0.22017664147734778,True
0.20793367605977217,0.17942352738516115,0.23840476708621744,0.2447467457631206,0.22328942192108825,0.23670066495511727,0.23596580220908847,0.20658946414524162,0.2107728463993095,0.25754362207851883,True
0.2070755276957171,0.19750843081661465,0.11449835575358387,0.02847502854892275,0.1518841094985033,0.12401026595796305,0.18342828251830282,0.18279005919818445,0.19298222364365505,0.08705123438532185,False
0.21974724072184001,0.33918773038498756,0.24980541854217964,0.24456541514953567,0.18993705644654776,0.22113182281876134,0.27669071296055747,0.21546755048764601,0.22208807703284986,0.2495020165657259,False
0.253327971462516,0.25471355771618304,0.18310668079384332,0.1588886208850411,0.25181572809108116,0.19785842629082112,0.2956039074065471,0.22805940213269363,0.16334299928132445,0.23233532078489672,False
0.2896355891183972,0.20629886639420364,0.1647801575618045,0.2540999017511682,0.16957925236742807,0.28166157024903676,0.26349431471136586,0.23144147400395162,0.23266940852218962,0.26962945389710186,False
0.26661808608931065,0.2543713378175432,0.203972035354334,0.31699124757043984,0.22906097605286352,0.25415178331134736,0.271393634228437,0.25135013772461245,0.30817077325510117,0.1771283691824713,False
0.2580502971411983,0.250505913760289,0.2924428819410453,0.11892945029935949,0.37006330024073253,0.13552459564145852,0.17637906747679646,0.25449023394703396,0.3568262606485693,0.13946408918851794,False
0.21698512723629454,0.2229076447379413,0.2562571373260659,0.21714759713263948,0.25092510191232,0.199534587109364,0.28537598496928934,0.25572490924805025,0.24589703530135318,0.2694136709631463,False
0.22024377983209947,0.24787561780751086,0.20967825731242506,0.23395644321170517,0.25214575061127087,0.21933023079234945,0.2897290465675755,0.2572046037657708,0.2293509895974426,0.23261207189022984,False
0.22144488265826273,0.23384420879436849,0.1864693740908883,0.17489730943220066,0.26691568337710436,0.2602029090602229,0.2848546512277355,0.26068074317956097,0.2560526310138121,0.25658116641730655,False
0.24778931659914785,0.24295990647626187,0.247378576197165,0.24901152445706562,0.24953897003194178,0.24898056361177548,0.24919846881820196,0.2470663265378956,0.24761730345673064,0.25209405367722626,True
0.1774089392137419,0.21380177267673112,0.22414784610632202,0.26469637891730646,0.2250660137347453,0.2751404057031399,0.2615528297911178,0.19224131872795788,0.2586445328371717,0.2586270285322025,False
0.2633247596312571,0.23178422507331378,0.2779426262294742,0.2799711684836531,0.25184737538023594,0.2382059081713559,0.3182607559435683,0.2415799081389347,0.26464770793780573,0.21710585999900725,False
0.24349391626877023,0.1294834404697727,0.13255341530440234,0.23566522405999957,0.21771079090342452,0.24064984217592267,0.20132719970565385,0.2406976870166083,0.22584220234538477,0.24732776823338162,False
0.2445782207321493,0.24019105926881873,0.25000962638669744,0.24854043703398687,0.25018080550889016,0.24939793142199337,0.2484460120036591,0.2455388610550211,0.250657777275635,0.2503022052845362,True
0.2512892961278911,0.2503210343848452,0.24987291796404143,0.24970638225996739,0.2513558227709484,0.2510745183092541,0.25013198175420703,0.25055341312605195,0.2505137390283242,0.24935539449834077,True
0.24257148068141474,0.2673027149142486,0.24431999902382087,0.24753126128349245,0.2654581273523477,0.2877050654226559,0.2137149297302762,0.2622951098402815,0.20819235921223564,0.28048606878605864,False
0.24529151780303982,0.24988641493393446,0.2470837642398976,0.24758205274417555,0.24489817268214162,0.2517864841014719,0.24727060146287166,0.2472371213262506,0.2520836757896192,0.2539751672820905,True
0.2350249731414527,0.26264824716936463,0.2652481632686099,0.1423259334407473,0.3299212683877498,0.12660050321778643,0.24956559260003625,0.26915727075631707,0.2197329036118757,0.17418429265003654,False
0.2167418993797593,0.2403529677439274,0.2474402099281282,0.25115330821616805,0.261378507012116,0.2292313120197936,0.23779886532769537,0.2590315199538903,0.2470416711006216,0.2489636078870021,True
0.24823354451914656,0.2580699248767243,0.2508300419556084,0.2528677444721961,0.25261668761693273,0.2542842216589873,0.2622236009790325,0.2503503248692609,0.2581810705294926,0.25154323840245935,True
0.19587689429544858,0.2245485725983943,0.2490653988027216,0.26919392325217634,0.21750181058746307,0.2558867733704839,0.2111207675766457,0.23442527731553545,0.2550268325586248,0.273906952926073,False
0.23489588564121058,0.25087219086012796,0.36282269412063534,0.21192808664692836,0.26958074226829415,0.32531694474142736,0.2563235501597411,0.2311813194472383,0.2486106341247253,0.38176312129269435,False
0.24730465492269849,0.24936065692478235,0.2435166733527099,0.24984474505052354,0.24717422987891383,0.24998834707455084,0.2500634106752058,0.2499538661056801,0.24850680654486632,0.25002555709540086,True
0.2463481713533215,0.17823398778582608,0.14684297889281323,0.15491418204489224,0.335006824233374,0.30470746684206906,0.14070595657262205,0.2886288491129312,0.2311218747693777,0.11530597156470339,False
0.2220105014044951,0.18347854177233913,0.23388002941240624,0.25851558369539435,0.21427410920602954,0.3330515642096963,0.23190660313778533,0.20964193940332598,0.21346936634964742,0.29173326868996774,False
0.22875317704993897,0.22342232088482225,0.2500606425449806,0.24057903793915403,0.25230653589206414,0.24312715908351096,0.24311985111988382,0.2246615191814344,0.25199344288060754,0.2507867473682029,True
0.2276873543239345,0.24086254714086233,0.2517331282755908,0.25138218012140795,0.25052387920397884,0.25567968219084114,0.2540567883270085,0.23925681389857492,0.2509703247431951,0.25582791776598185,True
0.2496784206259933,0.25271123206775814,0.25545842819485126,0.2504284340376186,0.25058567092829676,0.24962158999603912,0.25045288637075047,0.2501850347125214,0.2442865155463098,0.2556936943532697,True
0.20700448211837866,0.25873046206280526,0.25563591476380504,0.2624735795670851,0.2513623436854607,0.16759660872433213,0.2010295401593758,0.2035880385999509,0.2228626096440601,0.2274308671460746,False
0.17307097412895917,0.1731053788534591,0.2623402768814054,0.2065296227578144,0.2447803841735702,0.2457058517590088,0.254106980182539,0.21651268092031523,0.2489075662716386,0.3112549782840345,False
0.2439610860943649,0.24058716244154021,0.2482253494303433,0.24504480909879603,0.24687260053197402,0.24416357054871968,0.24551395128638973,0.23828174455075474,0.24743494664468435,0.24661043702298158,True
0.24856387032732946,0.25207685680682124,0.2458520418110063,0.2510834770635113,0.25300005269925485,0.2547307214509007,0.2583651126943934,0.2536864544989743,0.25301128302363923,0.255158160557658,True
0.24695038843739914,0.24841375575677585,0.2542617447233687,0.25109284308731333,0.2471367040023272,0.2542224093204622,0.25058422318233436,0.24162317435433364,0.24936376730077348,0.24861943318869428,True
0.22631594759863116,0.266974510809859,0.22335191918363986,0.2768574105725279,0.2841778961999641,0.2714407816279174,0.2715621567710269,0.33081824143467947,0.24098660928257448,0.2661520655247113,False
0.25239471077867615,0.2489967180983781,0.24800610327508976,0.25045109265208665,0.25317492967797683,0.2494321697400288,0.25311711502023265,0.25446190450916306,0.2434571272949299,0.25309583889193593,True
0.24413827671793825,0.24826946907891612,0.193433288742215,0.284309395109626,0.29870866791198514,0.26175838252914985,0.2936407626289112,0.24410236880441086,0.2972290612479348,0.21120146686695462,False
0.3032481369783575,0.25286430578377633,0.24869696955708218,0.2903109299156911,0.26756665876720925,0.2436124709573381,0.2969526752317994,0.2357027774145489,0.26545096125426676,0.27504407985200074,False
0.1919140356796409,0.2541443446839721,0.2517284512111798,0.30701602905698167,0.2295256221920352,0.23378221005919933,0.2632838288327564,0.19632462011668353,0.20866562961804186,0.2918941365881166,False
0.24022854613712133,0.24109791248559498,0.21724974089346055,0.2263847157256395,0.22763794860123404,0.23195866686367653,0.232186228153191,0.24295859592005456,0.2212793223989696,0.22134044670702185,True
0.19693008383859492,0.21079112960723226,0.2334764141609752,0.2231812936255604,0.26722501429743234,0.25422549612185097,0.2588823032486312,0.23483570770502332,0.25786497671730785,0.2643398362996072,False
0.2515712473969074,0.2666524232906572,0.26692725611713086,0.24381766287325754,0.2716853801721739,0.27573121555446717,0.2810889156091286,0.2697910162607429,0.26861907567906074,0.27965829240589457,True
0.20201162207743625,0.19306873620625117,0.22418327350950684,0.22288225136600504,0.191831360421998,0.30040443179881426,0.2043660363023167,0.1541978976667804,0.2293277071172369,0.2747766095842672,False
0.24969310279268042,0.24104767813047723,0.21005592818298843,0.20891032553554334,0.26138912642267065,0.2553821415311124,0.24882000205891935,0.25815045321001306,0.26575614174283935,0.22009287259159513,True
0.25376392998647695,0.3001643146148289,0.2423540681996785,0.28509208810055736,0.23079678010290244,0.25129341880692063,0.28423340478760445,0.22545227931970155,0.27048487466152127,0.21894441574135654,False
0.18103670374414915,0.2323578232884281,0.22067547960916184,0.24695714487785383,0.21793086341643364,0.299300834508278,0.2518392605291303,0.2392950967571644,0.22174555742166982,0.25875822115643826,True
0.24921230080148715,0.14822645406802445,0.22654246269280146,0.26220892941272184,0.23676346023065417,0.2973198990464167,0.29366987205371264,0.1887264249149915,0.2222372180648405,0.27850363313760484,False
0.2695767372605878,0.24423174086708405,0.20725126867819083,0.28083072244656515,0.3024387077892999,0.28126122867249526,0.22620786770726228,0.24720837933587705,0.1601819549251672,0.2630053320441677,False
0.23888540402662825,0.24284869081267652,0.24859471300276453,0.24988994882486126,0.24193937210931749,0.2500248158672708,0.24691925683484017,0.2481691780960743,0.2376030733790751,0.2493867242717093,True
0.23376125888091176,0.17363172511686348,0.24958270039294791,0.23615104563741557,0.22556827825909592,0.21395244358164237,0.22281923169767195,0.14641336199717897,0.23318755108468103,0.2433373467680524,False
0.24921814243797927,0.2520005899327776,0.2603725889449248,0.2507784622636937,0.2504380133597853,0.251251439139541,0.24889570055582008,0.24978711141173524,0.2506179793921734,0.2598056126230331,True
0.25608441871542026,0.22133474676884468,0.1654745315255027,0.24515764717683536,0.2710738735071366,0.21806842975766091,0.3010096317602344,0.26585213957234,0.21199697578358723,0.2925566630724782,False
0.2939978888925731,0.2459922710323401,0.2613792112045601,0.3165496730394079,0.2091789561081801,0.30582826168214855,0.27609606300354445,0.2971044070216319,0.28597196525541707,0.22963717513836215,False
0.27567608352104156,0.266668620059161,0.24603013772894933,0.2672269993691377,0.25664888475131487,0.2462069916008355,0.2222861009520374,0.23934083059522257,0.2568026714683856,0.1912253484689724,False
0.23116238539413866,0.16828285196383047,0.2822470245089861,0.2709388970933314,0.2982398070166952,0.23667932852804585,0.15367292086029244,0.21885302150402863,0.29901960813972644,0.251878060355659,False
0.21841079174007116,0.2298806118106955,0.24976490714824318,0.2346887189371114,0.2680396147752494,0.24523445684812661,0.2444754958885341,0.2519597878514341,0.2613042563571317,0.2675346682662525,True
0.23726466249211484,0.23895206806122993,0.3187359042510049,0.30986000295979416,0.30421479936401086,0.28636022053627375,0.24091872800515704,0.2414506935096924,0.25213349012982605,0.3277093418221895,False
0.25298999421610485,0.2131192871271579,0.24423092853685013,0.20540718265482877,0.28816645345522623,0.2567308582220957,0.25407453954067905,0.23570618427914222,0.2567486574240463,0.25753499081290204,False
0.24786925552404343,0.2463958571621538,0.2512474419376848,0.2520227164881749,0.2523646458821625,0.2520297733529729,0.2567786581193084,0.24970532586681563,0.2575886935528851,0.25150578390119804,True
0.25204029934795813,0.270570836138559,0.26750797946560767,0.25118686222537884,0.2572889287055515,0.24790791054229383,0.2525376379866114,0.2578969518380882,0.2609860614056282,0.2376425045647177,True
0.2625599891058992,0.23820130952763974,0.25601076202050993,0.2849296261259256,0.26376830790505384,0.25094517180058284,0.2692547675981393,0.23083573172221197,0.226598588951999,0.251120420512461,False
0.25484330169133995,0.15166006158547954,0.17174504701838095,0.13966087396022397,0.22217472436606875,0.20069218958315854,0.24701964799199064,0.2773671611320763,0.18493553353737097,0.14438945592168437,False
0.24358437946507344,0.24967471370052627,0.22593931762014421,0.24433143913796437,0.2360457129304768,0.24668325725897167,0.24725032487365747,0.25084640212505827,0.24213197882750256,0.24448872833937887,True
0.24884901074475066,0.24662822373668714,0.25095374896266,0.24954273460572263,0.2501807436319851,0.2503619407823376,0.24932663375613942,0.24825364820352905,0.25108215165028436,0.2501941883039347,True
0.22940217080572006,0.2265950044284674,0.28108522164129324,0.18701178979705724,0.23447696691693867,0.2211441409375156,0.17122110714482008,0.2313353519400459,0.15571950725297357,0.17493500231363543,False
0.22570510719493103,0.1769731599402697,0.2555323504861022,0.22781327225625198,0.22789100049196848,0.23460670798637323,0.2289623321212889,0.1844747021692822,0.22329575389161185,0.22479293542865422,True
0.25220769296219403,0.2465830228310233,0.2600228518746633,0.2487197187724465,0.2570650246114848,0.24958231257978838,0.26141004843709464,0.2538243538297814,0.25778202368590536,0.2536263717532476,True
0.12831515103014898,0.2563672006054194,0.2058069064575593,0.2657122014078402,0.1605700439137434,0.1569441531087848,0.25420060771921293,0.15047404461746072,0.2129269964905239,0.20904723046643295,False
0.24301950174444864,0.2522369550829902,0.248226729870504,0.2528966872012586,0.24001068604145387,0.24052707604419543,0.25556914760169686,0.249654131875826,0.24910305848540326,0.2517152127021308,True
0.25451692318607766,0.2508692681195845,0.2834274841327413,0.22599877214612704,0.2873387299168027,0.2174640812848992,0.22540912694396445,0.26448634971896495,0.2728992381259743,0.26674387691153334,False
0.21946660126430154,0.22492273090482054,0.24422313582399277,0.24615237120112382,0.23517883252847183,0.23877855450619445,0.24241772237823603,0.21998496435628828,0.23692360787559275,0.24799240710530518,True
0.24441370894056144,0.24182262651814754,0.24757093156213733,0.212217341910986,0.2507549366899258,0.2380510220849182,0.23338963704892365,0.24946959835484855,0.2503283590098799,0.2562035926742509,True
0.2503040302448911,0.25063440981437063,0.2501935381478734,0.25149122129494367,0.25138477539423887,0.25112023629321567,0.25182142589760376,0.25049572357504796,0.25206336035679144,0.250164616270124,True
0.2299344998823817,0.21190439805753586,0.23891957127819335,0.2303722636460305,0.24143037431416203,0.26225095261781056,0.2208593012473846,0.2900584851261512,0.23354528778830655,0.25870646287246335,True
0.24084075542173083,0.1839353703585666,0.18915873002985706,0.19475263357972758,0.265473044387075,0.32373114229130184,0.1844101674175624,0.2986441850863738,0.23150158149730954,0.19238722105919495,False
0.1759159054658128,0.19136421505427142,0.24440435343355413,0.19240324261547362,0.22027014871945907,0.19469688137619726,0.19162906661777532,0.21304360216751153,0.228544382562455,0.2252193089832993,True
0.26402723212116946,0.2690335018177991,0.2961116341876449,0.28316560250414546,0.2532921251698553,0.240491266858305,0.2501354892768187,0.26751477493256826,0.19634005721897987,0.2953214728264232,False
0.24532003088141924,0.24135736873236804,0.22540051617557005,0.23682680644972912,0.2551220252628332,0.2337924899443634,0.2576641382095367,0.26287529562867845,0.24268814437979974,0.2292291907111875,True
0.19398184171374927,0.25529333370689566,0.18535360066540613,0.3115646988789667,0.318747755787812,0.2000678388009862,0.2500564036096219,0.2307447488209242,0.20700411130072077,0.3739652291427658,False
0.22980964182855138,0.18284360630385912,0.2230436605146506,0.20901780428370462,0.23797437873955032,0.2201229240470387,0.25197294868721254,0.20592904320848335,0.23660774295907788,0.2101164329221194,True
0.24458314768626527,0.24789956137449834,0.2535376252039737,0.24453756296300994,0.24985200353233708,0.24043531244048882,0.24484180329373484,0.24673999320758272,0.25581449877121365,0.24215825910678346,True
0.28313407618453634,0.28825223502611275,0.18678992905797048,0.2651592361960339,0.22308748725452351,0.3122084175425533,0.3542118784815367,0.29441598104520494,0.310402678290375,0.16591682066226823,False
0.22706631129137553,0.22398366626450808,0.2506199739957149,0.24672471172496518,0.2521480815020622,0.2680428768617908,0.28411913254137383,0.25230078454688726,0.26587156196329453,0.2638473994957201,True
0.31443655652701513,0.16467664351901226,0.3010437327341513,0.23937502155354498,0.3235204595956096,0.29695340666405723,0.17424349220056726,0.22759707721771652,0.22658262503807042,0.21433698704759985,False
0.20674849203485035,0.20711102599063108,0.19466909809846514,0.23998574694893623,0.20060623788652696,0.22821412076385686,0.25248815687659687,0.20612392524433,0.21103695720074556,0.2258719908769014,True
0.2395697234569805,0.25332399261957955,0.24312199209228022,0.24602866852963004,0.25064790915841373,0.2410677254972661,0.2566432537673129,0.2528677573848987,0.25714524171198055,0.23644399277589787,True
0.22773064307795882,0.24736819452993722,0.22278877727630872,0.244686761774964,0.2350331353366794,0.24735696699578652,0.2480408845632481,0.24397640055366854,0.24256571552192258,0.2414133040882801,True
0.22587351701738081,0.2245462575947055,0.24782170184329022,0.23944564387218228,0.24189936420839603,0.2260893877044686,0.23303674662824922,0.23910737059523185,0.2336040947667435,0.2391490294481031,True
0.23402214460955345,0.24071377166869184,0.25267806040636803,0.24596175394676692,0.25822873665101836,0.24646815790705337,0.2455628270540417,0.23461057440927208,0.25964757412776734,0.24858589263940375,True
0.25082222503785373,0.23185142294104255,0.24686293580088672,0.25270208559760005,0.2343415776084489,0.2650919054225845,0.2521969282230931,0.23401871286854437,0.23763372187171222,0.26314243126958825,True
0.1667011383054061,0.2561706222462713,0.26010000459680005,0.2194976020661185,0.2316426445528231,0.27274021208425264,0.22768124896262135,0.19335116919186845,0.246289028665628,0.2663058158346801,False
0.24913570514141956,0.26348259919835787,0.2740855378874999,0.2570220554313556,0.25466747988360416,0.25395790319321293,0.26487391390818016,0.24434405746245155,0.26761262327020174,0.26782832574251175,True
0.22578345115173032,0.22971661498285345,0.2478204196766362,0.24867145988662662,0.22614823061114867,0.24583653034323555,0.24884656113227277,0.2056478769308454,0.24067705890149915,0.25025904266608145,True
0.22799984345579608,0.24010858713471264,0.24728045344214888,0.24621121678169905,0.24938473954012244,0.2458907278269803,0.24822759182279583,0.23073609247236948,0.24888684578746184,0.25195467590502973,True
0.27498283778451654,0.23040995563540584,0.24520404683859437,0.27107240517264575,0.2616030162395385,0.28156687542220366,0.256186681530115,0.24830864468664646,0.23258823933646397,0.2608586444409335,False
0.19019337321142926,0.17638168467394885,0.29243674173692685,0.23718426095520545,0.2513847356041051,0.2439997055242428,0.1837571700630736,0.1865267507822066,0.17693489898467127,0.23093477508208643,False
0.24453788100401141,0.19459496621416825,0.25407701927699744,0.24523722200020837,0.25195733193457465,0.25877036080482074,0.2567892768567408,0.2407428748847601,0.24627245339405304,0.25649903522262785,True
